2,90,Land,1612.84
2,91,Land,1507.15
2,92,Land,1551.11
2,93,Land,1697.66
2,94,Land,1849.36
2,95,Land,1850.25
2,96,Land,1807.30
2,97,Land,1841.56
2,98,Land,1801.70
2,99,Land,1950.75
3,0,Land,2270.63
3,1,Land,2215.49
3,2,Land,2196.55
3,3,Land,2192.65
3,4,Land,2285.39
3,5,Land,2254.36
3,6,Land,2382.92
3,7,Land,2300.07
3,8,Land,2192.00
3,9,Land,2162.17
3,10,Land,2179.34
3,11,Land,2139.06
3,12,Land,2287.88
3,13,Land,2417.94
3,14,Land,2464.71
3,15,Land,2340.30
3,16,Land,2267.23
3,17,Land,2308.93
3,18,Land,2257.31
3,19,Land,2212.47
3,20,Land,2169.31
3,21,Land,2036.48
3,22,Land,1978.06
3,23,Land,1782.99
3,24,Land,1758.09
3,25,Land,1838.56
3,26,Land,1915.75
3,27,Land,2062.41
3,28,Land,2211.80
3,29,Land,2314.78
3,30,Land,2197.35
3,31,Land,2147.20
3,32,Land,2181.22
3,33,Land,2173.08
3,34,Land,2231.21
3,35,Land,2299.89
3,36,Land,2278.50
3,37,Land,2290.18
3,38,Land,2360.23
3,39,Land,2341.65
3,40,Land,2119.14
3,41,Land,1905.12
3,42,Land,1783.26
3,43,Land,1827.52
3,44,Land,1742.85
3,45,Land,1531.53
3,46,Land,1379.65
3,47,Land,1247.62
3,48,Land,1217.07
3,49,Land,1242.49
3,50,Land,1305.13
3,51,Land,1328.51
3,52,Land,1395.57
3,53,Land,1517.30
3,54,Land,1635.54
3,55,Land,1780.09
3,56,Land,2063.23
3,57,Land,2080.24
3,58,Land,1825.06
3,59,Land,1636.44
3,60,Land,1621.84
3,61,Land,1531.15
3,62,Land,1522.18
3,63,Land,1528.10
3,64,Land,1433.15
3,65,Land,1504.10
3,66,Land,1607.98
3,67,Land,1719.49
3,68,Land,2010.40
3,69,Land,2216.94
3,70,Land,2163.08
3,71,Land,2176.92
3,72,Land,2188.37
3,73,Land,2297.59
3,74,Land,2377.01
3,75,Land,2458.79
3,76,Land,2554.24
3,77,Land,2547.80
3,78,Land,2526.08
3,79,Land,2396.46
3,80,Land,2140.16
3,81,Land,1974.04
3,82,Land,1753.09
3,83,Land,1485.23
3,84,Land,1606.65
3,85,Land,1587.55
3,86,Land,1652.36
3,87,Land,1808.84
3,88,Land,1756.63
3,89,Land,1745.23
3,90,Land,1759.54
3,91,Land,1637.47
3,92,Land,1641.09
3,93,Land,1757.42
3,94,Land,1784.20
3,95,Land,1746.69
3,96,Land,1768.94
3,97,Land,1919.74
3,98,Land,1874.39
3,99,Land,1859.71
4,0,Land,2304.49
4,1,Land,2188.36
4,2,Land,2151.69
4,3,Land,2213.42
4,4,Land,2224.54
4,5,Land,2237.90
4,6,Land,2216.96
4,7,Land,2194.19
4,8,Land,2168.24
4,9,Land,2175.29
4,10,Land,2205.22
4,11,Land,2291.33
4,12,Land,2359.34
4,13,Land,2442.22
4,14,Land,2488.74
4,15,Land,2387.32
4,16,Land,2192.10
4,17,Land,2180.88
4,18,Land,2209.27
4,19,Land,2209.72
4,20,Land,2050.47
4,21,Land,1935.93
4,22,Land,1980.09
4,23,Land,1890.16
4,24,Land,1841.36
4,25,Land,1925.81
4,26,Land,2055.91
4,27,Land,2091.40
4,28,Land,2215.86
4,29,Land,2297.56
4,30,Land,2172.39
4,31,Land,2114.76
4,32,Land,2243.53
4,33,Land,2229.95
4,34,Land,2248.68
4,35,Land,2242.22
4,36,Land,2187.54
4,37,Land,2162.53
4,38,Land,2274.71
4,39,Land,2279.94
4,40,Land,2151.23
4,41,Land,1971.25
4,42,Land,1854.25
4,43,Land,1838.68
4,44,Land,1625.29
4,45,Land,1451.44
4,46,Land,1244.52
4,47,Land,1180.26
4,48,Land,1129.81
4,49,Land,1157.80
4,50,Land,1135.35
4,51,Land,1137.12
4,52,Land,1313.68
4,53,Land,1367.91
4,54,Land,1514.38
4,55,Land,1678.93
4,56,Land,1724.42
4,57,Land,1825.86
4,58,Land,1627.80
4,59,Land,1524.49
4,60,Land,1413.05
4,61,Land,1477.47
4,62,Land,1419.16
4,63,Land,1473.84
4,64,Land,1497.42
4,65,Land,1521.29
4,66,Land,1507.50
4,67,Land,1743.80
4,68,Land,1897.55
4,69,Land,1997.27
4,70,Land,2030.57
4,71,Land,2038.38
4,72,Land,2077.95
4,73,Land,2067.68
4,74,Land,2219.52
4,75,Land,2404.50
4,76,Land,2508.99
4,77,Land,2678.37
4,78,Land,2569.91
4,79,Land,2477.60
4,80,Land,2317.49
4,81,Land,1999.42
4,82,Land,1803.62
4,83,Land,1677.85
4,84,Land,1702.53
4,85,Land,1788.34
4,86,Land,1919.12
4,87,Land,1895.62
4,88,Land,1964.19
4,89,Land,2004.72
4,90,Land,1877.91
4,91,Land,1726.14
4,92,Land,1744.04
4,93,Land,1813.04
4,94,Land,1736.36
4,95,Land,1700.29
4,96,Land,1732.05
4,97,Land,1813.77
4,98,Land,1790.27
4,99,Land,1800.96
5,0,Land,2223.21
5,1,Land,2158.60
5,2,Land,2051.91
5,3,Land,2115.75
5,4,Land,2173.87
5,5,Land,2115.73
5,6,Land,2106.96
5,7,Land,2207.80
5,8,Land,2175.81
5,9,Land,2159.26
5,10,Land,2183.78
5,11,Land,2269.66
5,12,Land,2347.95
5,13,Land,2376.08
5,14,Land,2396.09
5,15,Land,2283.10
5,16,Land,2094.00
5,17,Land,2030.07
5,18,Land,2072.88
5,19,Land,2097.81
5,20,Land,2032.74
5,21,Land,1909.73
5,22,Land,1947.07
5,23,Land,2107.80
5,24,Land,2031.78
5,25,Land,2138.80
5,26,Land,2268.37
5,27,Land,2308.98
5,28,Land,2413.74
5,29,Land,2349.12
5,30,Land,2242.93
5,31,Land,2166.75
5,32,Land,2109.81
5,33,Land,2214.12
5,34,Land,2211.50
5,35,Land,2235.46
5,36,Land,2173.33
5,37,Land,2168.11
5,38,Land,2155.17
5,39,Land,2225.32
5,40,Land,2072.17
5,41,Land,1931.80
5,42,Land,1839.17
5,43,Land,1646.19
5,44,Land,1589.05
5,45,Land,1374.19
5,46,Land,1147.11
5,47,Land,1102.11
5,48,Land,998.05
5,49,Land,1084.67
5,50,Land,1087.05
5,51,Land,1110.25
5,52,Land,1170.91
5,53,Land,1270.02
5,54,Land,1409.64
5,55,Land,1515.65
5,56,Land,1601.15
5,57,Land,1739.63
5,58,Land,1698.40
5,59,Land,1482.77
5,60,Land,1468.01
5,61,Land,1490.64
5,62,Land,1406.37
5,63,Land,1450.93
5,64,Land,1520.95
5,65,Land,1491.07
5,66,Land,1517.05
5,67,Land,1592.22
5,68,Land,1850.33
5,69,Land,1897.58
5,70,Land,2000.00
5,71,Land,2052.65
5,72,Land,2039.22
5,73,Land,2075.13
5,74,Land,2207.32
5,75,Land,2364.62
5,76,Land,2480.17
5,77,Land,2643.44
5,78,Land,2654.66
5,79,Land,2457.29
5,80,Land,2308.78
5,81,Land,2105.05
5,82,Land,1879.26
5,83,Land,1904.75
5,84,Land,1860.33
5,85,Land,1942.77
5,86,Land,2092.28
5,87,Land,2090.32
5,88,Land,2081.33
5,89,Land,2054.23
5,90,Land,1868.68
5,91,Land,1759.39
5,92,Land,1673.92
5,93,Land,1651.05
5,94,Land,1601.64
5,95,Land,1589.20
5,96,Land,1668.82
5,97,Land,1660.80
5,98,Land,1654.06
5,99,Land,1631.06
6,0,Land,2178.22
6,1,Land,2060.00
6,2,Land,2061.04
6,3,Land,2128.38
6,4,Land,2011.69
6,5,Land,1988.47
6,6,Land,1992.34
6,7,Land,2204.15
6,8,Land,2196.20
6,9,Land,2094.75
6,10,Land,2138.98
6,11,Land,2218.27
6,12,Land,2384.00
6,13,Land,2330.81
6,14,Land,2240.42
6,15,Land,2136.57
6,16,Land,2035.16
6,17,Land,1822.89
6,18,Land,1949.24
6,19,Land,2012.08
6,20,Land,2015.91
6,21,Land,1930.11
6,22,Land,1927.60
6,23,Land,2061.16
6,24,Land,2223.73
6,25,Land,2412.38
6,26,Land,2465.67
6,27,Land,2497.08
6,28,Land,2592.56
6,29,Land,2466.12
6,30,Land,2335.74
6,31,Land,2177.78
6,32,Land,2167.99
6,33,Land,2136.90
6,34,Land,2261.72
6,35,Land,2212.32
6,36,Land,2156.31
6,37,Land,2102.87
6,38,Land,2050.58
6,39,Land,2067.87
6,40,Land,1949.58
6,41,Land,1799.75
6,42,Land,1693.99
6,43,Land,1562.26
6,44,Land,1553.38
6,45,Land,1364.07
6,46,Land,1109.01
6,47,Land,1002.70
6,48,Land,1027.78
6,49,Land,1050.04
6,50,Land,1098.65
6,51,Land,1104.98
6,52,Land,1179.40
6,53,Land,1183.14
6,54,Land,1384.45
6,55,Land,1479.06
6,56,Land,1597.73
6,57,Land,1731.55
6,58,Land,1748.12
6,59,Land,1565.99
6,60,Land,1457.17
6,61,Land,1448.90
6,62,Land,1376.56
6,63,Land,1466.04
6,64,Land,1464.75
6,65,Land,1502.69
6,66,Land,1492.19
6,67,Land,1610.90
6,68,Land,1715.45
6,69,Land,1895.67
6,70,Land,1973.58
6,71,Land,1967.62
6,72,Land,2031.45
6,73,Land,1982.64
6,74,Land,2208.48
6,75,Land,2389.94
6,76,Land,2484.04
6,77,Land,2626.38
6,78,Land,2619.25
6,79,Land,2456.21
6,80,Land,2298.15
6,81,Land,2132.09
6,82,Land,2048.43
6,83,Land,1970.64
6,84,Land,1960.66
6,85,Land,1969.57
6,86,Land,2164.24
6,87,Land,2198.12
6,88,Land,2133.80
6,89,Land,1987.29
6,90,Land,1838.55
6,91,Land,1710.98
6,92,Land,1629.00
6,93,Land,1477.85
6,94,Land,1436.18
6,95,Land,1388.79
6,96,Land,1430.75
6,97,Land,1435.41
6,98,Land,1475.26
6,99,Land,1522.60
7,0,Land,2265.51
7,1,Land,2122.94
7,2,Land,2050.19
7,3,Land,2000.47
7,4,Land,1942.65
7,5,Land,1925.88
7,6,Land,2088.29
7,7,Land,2123.89
7,8,Land,2097.15
7,9,Land,2087.71
7,10,Land,2156.68
7,11,Land,2231.36
7,12,Land,2287.61
7,13,Land,2228.91
7,14,Land,2058.09
7,15,Land,2047.03
7,16,Land,1946.56
7,17,Land,1889.90
7,18,Land,1913.49
7,19,Land,1906.03
7,20,Land,1944.03
7,21,Land,1940.73
7,22,Land,1994.62
7,23,Land,2200.96
7,24,Land,2341.53
7,25,Land,2406.32
7,26,Land,2476.77
7,27,Land,2504.57
7,28,Land,2536.70
7,29,Land,2582.03
7,30,Land,2348.91
7,31,Land,2228.64
7,32,Land,2169.93
7,33,Land,2069.59
7,34,Land,2187.81
7,35,Land,2159.75
7,36,Land,2054.27
7,37,Land,1972.11
7,38,Land,1903.58
7,39,Land,1782.15
7,40,Land,1774.84
7,41,Land,1746.48
7,42,Land,1600.35
7,43,Land,1572.58
7,44,Land,1490.81
7,45,Land,1330.05
7,46,Land,1211.66
7,47,Land,1159.87
7,48,Land,1116.41
7,49,Land,1099.20
7,50,Land,1135.95
7,51,Land,1181.07
7,52,Land,1259.31
7,53,Land,1199.34
7,54,Land,1374.34
7,55,Land,1492.34
7,56,Land,1554.51
7,57,Land,1591.69
7,58,Land,1699.69
7,59,Land,1598.42
7,60,Land,1437.95
7,61,Land,1311.56
7,62,Land,1299.39
7,63,Land,1400.41
7,64,Land,1500.68
7,65,Land,1490.92
7,66,Land,1584.85
7,67,Land,1734.86
7,68,Land,1757.51
7,69,Land,1801.38
7,70,Land,1814.51
7,71,Land,1873.76
7,72,Land,1888.00
7,73,Land,1942.57
7,74,Land,2100.99
7,75,Land,2294.98
7,76,Land,2495.39
7,77,Land,2644.59
7,78,Land,2624.18
7,79,Land,2534.10
7,80,Land,2385.17
7,81,Land,2248.48
7,82,Land,2145.59
7,83,Land,2107.81
7,84,Land,2059.02
7,85,Land,2104.83
7,86,Land,2219.22
7,87,Land,2231.81
7,88,Land,2097.17
7,89,Land,1878.28
7,90,Land,1775.09
7,91,Land,1667.81
7,92,Land,1585.12
7,93,Land,1449.41
7,94,Land,1334.07
7,95,Land,1248.96
7,96,Land,1352.46
7,97,Land,1276.37
7,98,Land,1444.51
7,99,Land,1474.59
8,0,Land,2175.98
8,1,Land,2029.32
8,2,Land,1933.89
8,3,Land,1909.73
8,4,Land,1854.34
8,5,Land,1925.84
8,6,Land,2006.65
8,7,Land,2037.20
8,8,Land,2035.95
8,9,Land,2010.41
8,10,Land,2047.53
8,11,Land,2140.47
8,12,Land,2008.32
8,13,Land,2002.18
8,14,Land,1969.25
8,15,Land,2031.64
8,16,Land,1922.11
8,17,Land,1901.77
8,18,Land,1949.28
8,19,Land,1982.36
8,20,Land,2012.59
8,21,Land,2141.65
8,22,Land,2214.98
8,23,Land,2372.51
8,24,Land,2320.94
8,25,Land,2377.62
8,26,Land,2486.23
8,27,Land,2592.73
8,28,Land,2599.59
8,29,Land,2575.57
8,30,Land,2383.40
8,31,Land,2081.22
8,32,Land,1979.65
8,33,Land,1868.19
8,34,Land,1971.84
8,35,Land,1993.12
8,36,Land,2006.37
8,37,Land,2074.42
8,38,Land,1994.33
8,39,Land,1751.49
8,40,Land,1674.70
8,41,Land,1547.96
8,42,Land,1419.48
8,43,Land,1481.73
8,44,Land,1497.20
8,45,Land,1379.46
8,46,Land,1283.58
8,47,Land,1204.29
8,48,Land,1128.65
8,49,Land,1167.92
8,50,Land,1224.56
8,51,Land,1339.68
8,52,Land,1390.50
8,53,Land,1301.63
8,54,Land,1396.28
8,55,Land,1568.05
8,56,Land,1589.71
8,57,Land,1618.34
8,58,Land,1694.83
8,59,Land,1589.48
8,60,Land,1439.19
8,61,Land,1350.29
8,62,Land,1323.08
8,63,Land,1467.30
8,64,Land,1643.21
8,65,Land,1686.02
8,66,Land,1670.32
8,67,Land,1799.01
8,68,Land,1792.74
8,69,Land,1856.21
8,70,Land,1909.03
8,71,Land,1921.80
8,72,Land,1942.47
8,73,Land,1981.32
8,74,Land,2043.69
8,75,Land,2114.69
8,76,Land,2397.45
8,77,Land,2559.12
8,78,Land,2551.39
8,79,Land,2565.59
8,80,Land,2454.85
8,81,Land,2332.70
8,82,Land,2245.75
8,83,Land,2210.53
8,84,Land,2134.28
8,85,Land,2270.05
8,86,Land,2260.78
8,87,Land,2094.47
8,88,Land,1953.30
8,89,Land,1811.54
8,90,Land,1727.65
8,91,Land,1565.07
8,92,Land,1392.74
8,93,Land,1324.48
8,94,Land,1359.27
8,95,Land,1325.94
8,96,Land,1296.67
8,97,Land,1278.78
8,98,Land,1350.44
8,99,Land,1383.65
9,0,Land,2098.77
9,1,Land,2017.14
9,2,Land,1856.00
9,3,Land,1719.67
9,4,Land,1732.50
9,5,Land,1848.36
9,6,Land,1900.46
9,7,Land,1876.12
9,8,Land,1994.45
9,9,Land,1944.60
9,10,Land,1856.60
9,11,Land,1897.16
9,12,Land,1803.47
9,13,Land,1930.53
9,14,Land,2059.13
9,15,Land,2056.48
9,16,Land,2007.19
9,17,Land,1855.20
9,18,Land,1985.14
9,19,Land,1950.83
9,20,Land,2084.32
9,21,Land,2120.92
9,22,Land,2176.96
9,23,Land,2396.44
9,24,Land,2274.25
9,25,Land,2308.91
9,26,Land,2437.18
9,27,Land,2511.79
9,28,Land,2576.54
9,29,Land,2465.42
9,30,Land,2207.94
9,31,Land,2056.52
9,32,Land,1830.58
9,33,Land,1700.19
9,34,Land,1839.14
9,35,Land,1864.57
9,36,Land,1899.89
9,37,Land,2126.43
9,38,Land,2004.60
9,39,Land,1738.98
9,40,Land,1571.04
9,41,Land,1448.24
9,42,Land,1330.10
9,43,Land,1377.70
9,44,Land,1474.56
9,45,Land,1541.57
9,46,Land,1545.18
9,47,Land,1417.44
9,48,Land,1277.96
9,49,Land,1372.99
9,50,Land,1480.30
9,51,Land,1577.39
9,52,Land,1566.66
9,53,Land,1489.27
9,54,Land,1647.03
9,55,Land,1704.64
9,56,Land,1743.94
9,57,Land,1853.55
9,58,Land,1749.05
9,59,Land,1558.83
9,60,Land,1490.54
9,61,Land,1449.99
9,62,Land,1390.59
9,63,Land,1350.52
9,64,Land,1452.57
9,65,Land,1615.62
9,66,Land,1755.68
9,67,Land,1778.51
9,68,Land,1805.95
9,69,Land,1920.84
9,70,Land,2048.49
9,71,Land,1990.91
9,72,Land,2023.75
9,73,Land,1970.06
9,74,Land,2077.32
9,75,Land,2110.00
9,76,Land,2241.85
9,77,Land,2502.65
9,78,Land,2584.40
9,79,Land,2654.72
9,80,Land,2452.33
9,81,Land,2303.66
9,82,Land,2188.60
9,83,Land,2156.65
9,84,Land,2204.99
9,85,Land,2215.29
9,86,Land,2109.73
9,87,Land,2022.60
9,88,Land,1921.95
9,89,Land,1818.95
9,90,Land,1678.63
9,91,Land,1476.78
9,92,Land,1313.52
9,93,Land,1303.94
9,94,Land,1291.63
9,95,Land,1303.87
9,96,Land,1190.37
9,97,Land,1217.53
9,98,Land,1203.15
9,99,Land,1300.51
10,0,Land,2000.00
10,1,Land,1991.62
10,2,Land,1859.94
10,3,Land,1641.55
10,4,Land,1663.74
10,5,Land,1750.37
10,6,Land,1792.22
10,7,Land,1885.88
10,8,Land,1924.89
10,9,Land,1866.38
10,10,Land,1809.52
10,11,Land,1777.41
10,12,Land,1794.53
10,13,Land,1933.84
10,14,Land,2026.47
10,15,Land,2019.72
10,16,Land,1978.28
10,17,Land,1956.87
10,18,Land,1942.69
10,19,Land,1969.56
10,20,Land,2000.00
10,21,Land,2055.09
10,22,Land,2188.26
10,23,Land,2343.35
10,24,Land,2322.60
10,25,Land,2380.95
10,26,Land,2386.25
10,27,Land,2352.43
10,28,Land,2427.17
10,29,Land,2406.68
10,30,Land,2190.48
10,31,Land,1997.34
10,32,Land,1809.99
10,33,Land,1687.24
10,34,Land,1655.85
10,35,Land,1697.92
10,36,Land,1752.69
10,37,Land,1918.46
10,38,Land,1755.98
10,39,Land,1741.26
10,40,Land,1619.05
10,41,Land,1429.59
10,42,Land,1348.30
10,43,Land,1364.36
10,44,Land,1397.30
10,45,Land,1507.44
10,46,Land,1679.49
10,47,Land,1578.41
10,48,Land,1463.90
10,49,Land,1526.73
10,50,Land,1619.05
10,51,Land,1757.25
10,52,Land,1808.39
10,53,Land,1711.20
10,54,Land,1834.01
10,55,Land,1921.13
10,56,Land,1978.37
10,57,Land,2050.25
10,58,Land,1827.35
10,59,Land,1674.17
10,60,Land,1619.05
10,61,Land,1623.40
10,62,Land,1490.16
10,63,Land,1425.45
10,64,Land,1442.46
10,65,Land,1586.31
10,66,Land,1724.63
10,67,Land,1886.11
10,68,Land,1826.22
10,69,Land,1947.52
10,70,Land,2000.00
10,71,Land,2042.29
10,72,Land,2003.12
10,73,Land,2126.18
10,74,Land,2126.52
10,75,Land,2223.21
10,76,Land,2263.87
10,77,Land,2441.76
10,78,Land,2547.45
10,79,Land,2566.53
10,80,Land,2380.95
10,81,Land,2236.13
10,82,Land,2234.62
10,83,Land,2114.77
10,84,Land,2174.22
10,85,Land,2091.89
10,86,Land,1945.65
10,87,Land,1942.84
10,88,Land,1951.91
10,89,Land,1864.12
10,90,Land,1619.05
10,91,Land,1411.09
10,92,Land,1262.57
10,93,Land,1248.61
10,94,Land,1228.95
10,95,Land,1106.77
10,96,Land,1073.29
10,97,Land,1050.30
10,98,Land,1248.42
10,99,Land,1306.46
11,0,Land,1881.15
11,1,Land,1918.21
11,2,Land,1731.93
11,3,Land,1677.69
11,4,Land,1657.24
11,5,Land,1718.86
11,6,Land,1774.62
11,7,Land,1866.54
11,8,Land,1887.41
11,9,Land,1737.77
11,10,Land,1688.29
11,11,Land,1698.25
11,12,Land,1720.39
11,13,Land,1882.13
11,14,Land,2024.93
11,15,Land,2036.29
11,16,Land,2016.14
11,17,Land,2050.81
11,18,Land,1964.25
11,19,Land,1916.82
11,20,Land,1967.19
11,21,Land,2087.05
11,22,Land,2149.66
11,23,Land,2304.52
11,24,Land,2482.19
11,25,Land,2431.04
11,26,Land,2385.15
11,27,Land,2305.80
11,28,Land,2260.89
11,29,Land,2281.47
11,30,Land,2101.34
11,31,Land,2003.19
11,32,Land,1814.84
11,33,Land,1662.14
11,34,Land,1461.67
11,35,Land,1437.50
11,36,Land,1551.24
11,37,Land,1658.42
11,38,Land,1744.98
11,39,Land,1651.31
11,40,Land,1656.47
11,41,Land,1558.73
11,42,Land,1356.25
11,43,Land,1363.12
11,44,Land,1330.21
11,45,Land,1420.86
11,46,Land,1599.65
11,47,Land,1659.94
11,48,Land,1631.42
11,49,Land,1734.76
11,50,Land,1820.05
11,51,Land,1998.64
11,52,Land,2107.10
11,53,Land,1979.95
11,54,Land,2107.40
11,55,Land,2187.95
11,56,Land,2214.94
11,57,Land,2203.51
11,58,Land,2042.91
11,59,Land,1841.19
11,60,Land,1734.73
11,61,Land,1700.61
11,62,Land,1675.54
11,63,Land,1471.99
11,64,Land,1584.80
11,65,Land,1631.70
